vid,num,label,split,label_id
H4Labm9Cah0,10,toilet flushing,train,1
H4S3dY9p8SM,130,playing piano,train,3
H4Y8cc9satE,15,chicken crowing,train,0
H4tE85fkAJ0,30,playing acoustic guitar,train,2
H5h2Qv-_UUs,140,"child speech, kid speaking",train,6
H5wBI98NXEE,58,basketball bounce,train,7
H6Km4Do59u0,20,playing piano,train,3
H6Y_924ytAg,30,toilet flushing,train,1
H6fmU3S-uDM,974,police radio chatter,train,8
H6pqewRQ_sg,170,ocean burbling,train,4
H6xfwBVAk8k,10,fireworks banging,train,5
H7-WRowfQIQ,145,police radio chatter,train,8
H7-WRowfQIQ,357,police radio chatter,train,8
H7CasEDbUQI,0,basketball bounce,train,7
H867X9MA2x4,130,"child speech, kid speaking",train,6
H88svrfkkNU,0,basketball bounce,test,7
H9-eX3PXl-M,254,basketball bounce,train,7
H9AQTdSr1yo,0,police radio chatter,train,8
H9AQTdSr1yo,10,police radio chatter,train,8
H9JIW-qJBqQ,30,driving buses,train,9
H9ab8IfCkmc,80,playing piano,train,3
H9yRnQffP88,20,toilet flushing,train,1
HA8m3NPnu7o,100,toilet flushing,train,1
HAANErpYcUs,0,toilet flushing,train,1
HADfQQaMWqM,12,toilet flushing,train,1
HBawAl3vH3U,10,toilet flushing,train,1
HBmVSj17Z2Q,49,basketball bounce,train,7
HBmVSj17Z2Q,665,basketball bounce,train,7
HCC9JldRsNc,0,basketball bounce,test,7
HCPKDz63_s4,0,"child speech, kid speaking",train,6
HClQ6AlwwVM,6,fireworks banging,test,5
HCwHyViV2oU,73,police radio chatter,test,8
HDCD860vuPg,220,"child speech, kid speaking",train,6
HDHSG4SWkvQ,10,fireworks banging,train,5
HDeyzzDBgIk,10,driving buses,train,9
HDzYSpSSnvE,10,chicken crowing,train,0
HESc87zC1u8,50,driving buses,train,9
HEcSEZvAecY,70,playing acoustic guitar,train,2
HFQrHE2H8Ho,80,playing piano,test,3
HGs1Gzvh3iI,400,police radio chatter,train,8
HGs1Gzvh3iI,415,police radio chatter,train,8
HHZFo5HpEv0,0,basketball bounce,train,7
HHm4fH6RNq4,100,"child speech, kid speaking",train,6
HI4-yL1BrmY,2,police radio chatter,train,8
HI4-yL1BrmY,65,police radio chatter,train,8
HIPheOplqJ8,340,basketball bounce,train,7
HJtOIx6GDwE,0,playing piano,train,3
HJxeh3jvPEg,0,fireworks banging,train,5
HKbkJd6I62o,170,playing piano,train,3
HKdtztWDuCo,80,chicken crowing,train,0
HM8ObQ8dG9A,10,toilet flushing,train,1
HMrb7WWQcmY,1,basketball bounce,train,7
HMyOVE7JRSM,27,driving buses,train,9
HO9oG0qy2SY,20,toilet flushing,train,1
HOI0ZaKLAMM,30,fireworks banging,train,5
HOQc5Bn6-yI,60,"child speech, kid speaking",train,6
HOghNCgJvnk,40,ocean burbling,train,4
HOw3C1IRkI4,607,basketball bounce,train,7
HOxtY15Otpg,5,toilet flushing,train,1
HPO6f3BqWbw,30,driving buses,train,9
HPPMKJ68j6w,70,basketball bounce,train,7
HPm0nps9XUI,20,fireworks banging,train,5
HQKTj__tOVg,20,fireworks banging,train,5
HQ_LmoQUeV0,10,ocean burbling,train,4
HQzSDDJ3xDo,20,fireworks banging,train,5
HR_8lYLA81Q,0,playing piano,train,3
HRaMaCCoRCY,210,"child speech, kid speaking",test,6
HRoiXDAp4k8,10,"child speech, kid speaking",train,6
HSBJDZqYUwY,262,playing piano,train,3
HSGCkDnF-8E,30,playing acoustic guitar,train,2
HTIQiWoMLLE,180,"child speech, kid speaking",train,6
HU9dmBNTYB4,0,playing acoustic guitar,train,2
HUg9y9YlppI,11,playing acoustic guitar,train,2
HUxGbWDChFk,1,chicken crowing,train,0
HUxGbWDChFk,30,chicken crowing,train,0
HUy61ioZy_w,9,chicken crowing,train,0
HUy61ioZy_w,21,chicken crowing,train,0
HVz-FJBf_iM,10,toilet flushing,train,1
HWyZMHsxjzY,88,ocean burbling,train,4
HWyZMHsxjzY,148,ocean burbling,train,4
HXCr0N4_fe8,10,toilet flushing,train,1
HXDDRQJp4Ac,90,"child speech, kid speaking",train,6
HXEHPv6s0Q0,11,driving buses,train,9
HXvge-6i_mk,30,chicken crowing,train,0
HYNnJpdc3Vg,302,basketball bounce,train,7
HYmjrTzXHSY,10,fireworks banging,train,5
HYotVrl2lmc,50,driving buses,train,9
H_ZdA-xMhCk,200,driving buses,train,9
H_iMLZZsgT8,30,chicken crowing,train,0
H_rYM_x08Iw,70,basketball bounce,test,7
HaPN9LrUfsw,0,police radio chatter,train,8
HaWMdjbsgw0,0,police radio chatter,train,8
HbXsZnHJzOg,5,basketball bounce,train,7
HbsniEGbyik,30,chicken crowing,train,0
HbsniEGbyik,51,chicken crowing,train,0
HcFH-8xJ5rw,120,playing acoustic guitar,train,2
HclKywBSYJ0,0,basketball bounce,train,7
HcmzzM7q6-4,60,"child speech, kid speaking",test,6
HdRiAojEdZQ,250,"child speech, kid speaking",train,6
HdiFVoglTZc,50,fireworks banging,train,5
Hdrn_jN8goA,363,police radio chatter,test,8
HeQch-tqle4,50,"child speech, kid speaking",train,6
HecjeydJh0A,20,ocean burbling,train,4
HfNxSd0qbts,479,basketball bounce,train,7
HfX6wDk3RzQ,3,basketball bounce,train,7
HfoM_YBKe6k,467,police radio chatter,train,8
HfoM_YBKe6k,525,police radio chatter,train,8
HgjV6Vp_sBw,30,ocean burbling,train,4
HgutlGwgFwY,10,driving buses,train,9
HhHkS0YII3w,10,police radio chatter,train,8
HhHkS0YII3w,118,police radio chatter,train,8
HhJNtJYbWkk,32,fireworks banging,test,5
HhRoNuedKsM,90,playing piano,train,3
HhwbgeftMSk,70,fireworks banging,train,5
Hi1HVjOqJa8,120,ocean burbling,train,4
HigTx0yxhIE,130,fireworks banging,test,5
Hj-EI65FsZI,150,driving buses,train,9
Hj6SLH_KCIs,50,toilet flushing,train,1
Hj9XMlY6uKk,220,"child speech, kid speaking",train,6
Hjn-3E0iD-Q,30,driving buses,train,9
Hjx3ZUm0KnU,483,police radio chatter,train,8
Hl_LAjCrydw,0,chicken crowing,train,0
Hm24_qRCRE0,30,playing acoustic guitar,train,2
HmfCGoJGMiY,160,playing piano,train,3
HnURtEzECx8,57,basketball bounce,train,7
HogdqQjJgfg,10,"child speech, kid speaking",train,6
HokTklE1urA,240,playing piano,train,3
HoypRk_30q4,0,toilet flushing,train,1
Hp-9hVWWpIw,260,ocean burbling,test,4
HpA4ldGoHRQ,20,toilet flushing,train,1
HpsGzhqvt90,521,police radio chatter,train,8
HqEtZGXtJnQ,200,playing acoustic guitar,train,2
Hs-X1zEbyJ4,30,toilet flushing,train,1
HtDI7vN3ukI,7,chicken crowing,train,0
HtDI7vN3ukI,64,chicken crowing,train,0
Hu5L5hTSSuw,410,driving buses,train,9
HupjSIzGMDU,40,basketball bounce,train,7
HvVLgyplPxg,110,playing piano,train,3
HvmDR9ZWByE,65,police radio chatter,train,8
HvmDR9ZWByE,335,police radio chatter,train,8
Hw1M3Brm9HY,30,playing piano,train,3
Hw4icj6-fEk,50,ocean burbling,train,4
Hx3KobB19_Q,30,fireworks banging,train,5
HxMoMMrA6Eo,30,driving buses,test,9
Hxdk1mtlf2w,146,basketball bounce,train,7
HxsJoDGhEGk,320,ocean burbling,train,4
Hz3zg0TzVao,390,ocean burbling,train,4
HzR5tPwXpoI,0,basketball bounce,train,7
I1FGeXPXba8,50,"child speech, kid speaking",train,6
I1Fnvn6VCCs,43,police radio chatter,train,8
I1Fnvn6VCCs,151,police radio chatter,train,8
I1Ln1cfkZvQ,16,police radio chatter,train,8
I1Ln1cfkZvQ,111,police radio chatter,train,8
I1NE3H6soBU,300,chicken crowing,test,0
I2EAD7YYpE4,30,toilet flushing,train,1
I2WWGJHMZTA,80,fireworks banging,train,5
I2cklscs7hU,30,ocean burbling,train,4
I33Heowph7s,220,playing piano,train,3
I3Znn2-6MIY,60,fireworks banging,train,5
I4635VAy3is,23,police radio chatter,train,8
I4635VAy3is,571,police radio chatter,train,8
I47pwNQgi2s,210,playing acoustic guitar,train,2
I4U3jENeghA,60,playing acoustic guitar,train,2
I5ECnXmzfCo,135,basketball bounce,train,7
I6tXhdnv8UQ,110,chicken crowing,train,0
I7Bev-ufyg8,30,chicken crowing,train,0
I7aHnwnFz_o,57,basketball bounce,train,7
I7esm6vqqZ4,30,driving buses,test,9
I8IsSrpqvSo,92,chicken crowing,train,0
I8jKzLbz3vQ,0,basketball bounce,train,7
I8mELIan_Ak,10,toilet flushing,train,1
I8zhB7QYHK8,20,fireworks banging,train,5
I9G6Nu0OXxA,290,playing piano,train,3
I9H49JIKSJQ,380,driving buses,train,9
IAIDjULy7kg,20,"child speech, kid speaking",train,6
ICcTfrj8YNs,0,fireworks banging,train,5
IDYTuFR9WQ8,460,"child speech, kid speaking",train,6
IDjZnEy6m00,25,chicken crowing,train,0
IE9g1dwEkNA,37,basketball bounce,train,7
IEHH2JYeJZI,60,playing acoustic guitar,train,2
IEUgLQwLgt0,30,driving buses,train,9
IEiseWb8Tao,80,playing acoustic guitar,train,2
IF5TdAAOjqE,40,chicken crowing,train,0
IF5TdAAOjqE,51,chicken crowing,train,0
IFcg8mEco2o,30,playing acoustic guitar,train,2
IFkLB68mx0U,30,driving buses,train,9
IHVNnkU7-To,140,driving buses,train,9
II1ZL1W-hQQ,129,police radio chatter,train,8
II1ZL1W-hQQ,190,police radio chatter,train,8
II85Ieg2TYc,70,chicken crowing,train,0
IJ1aeBxbn4g,58,basketball bounce,train,7
IJ2qbwmUrCM,80,basketball bounce,train,7
IJ2qbwmUrCM,184,basketball bounce,train,7
IJFRLHi0PRw,440,fireworks banging,train,5
IJIFSDMPT_8,0,basketball bounce,train,7
IJRHXISVhlc,30,playing acoustic guitar,train,2
IJsTAdWRHQs,20,fireworks banging,train,5
IJyVRkeyBA8,70,"child speech, kid speaking",train,6
IKHgv7lcAPQ,30,playing acoustic guitar,train,2
IKjNfEf9F-Y,130,playing piano,train,3
IKk7RiqtOF0,14,chicken crowing,train,0
IKk7RiqtOF0,20,chicken crowing,train,0
IKxTq84PvY4,7,fireworks banging,train,5
ILDt5_ntP0s,30,toilet flushing,train,1
ILGttENN29k,20,"child speech, kid speaking",train,6
IMFsWfdTQ9c,19,basketball bounce,train,7
IMNTwlKQM08,343,police radio chatter,train,8
IMNTwlKQM08,464,police radio chatter,train,8
INakOVhEFtY,25,chicken crowing,train,0
INakOVhEFtY,30,chicken crowing,train,0
INtoMpBNu6M,150,playing piano,train,3
INyqV6d7xt4,189,police radio chatter,train,8
IO4zp-7TF1k,40,chicken crowing,train,0
IOASpofNxR0,30,ocean burbling,train,4
IOBjZKlHWOI,10,driving buses,train,9
IOIpdxEp8mg,0,toilet flushing,train,1
IOM4TnbFhq4,10,chicken crowing,train,0
IPDt_iDc6o0,80,chicken crowing,train,0
IPDt_iDc6o0,96,chicken crowing,train,0
IPYHy8k9Z34,50,playing piano,test,3
IPijhPxR8Uw,30,ocean burbling,train,4
IPo-5RjFRbQ,150,fireworks banging,train,5
IQmrVcRT-oI,20,chicken crowing,train,0
IRokhWxiaec,30,driving buses,train,9
IS13jlAZ5RA,30,driving buses,train,9
IS9Mx6Bqr_U,240,playing piano,train,3
ISNYVRPmbtQ,570,"child speech, kid speaking",train,6
ISeBh08an7o,80,ocean burbling,train,4
ISq4fKAacv0,30,playing acoustic guitar,train,2
ITWq7bwCrbE,254,police radio chatter,train,8
ITWq7bwCrbE,370,police radio chatter,train,8
ITv-2kfYMTk,150,driving buses,train,9
ITxKPZN4_v8,30,ocean burbling,train,4
IUwc1bB6hNM,430,fireworks banging,train,5
IXRg1-m8bSc,30,fireworks banging,train,5
IYU226_7Iwo,342,basketball bounce,train,7
IY_EZZBFbZ4,40,fireworks banging,train,5
IYhq5aun18M,106,police radio chatter,train,8
IYhq5aun18M,181,police radio chatter,train,8
IZ3vSgL_CLA,40,driving buses,train,9
IZAasx5KIKE,10,fireworks banging,train,5
I_I0aKu9hbs,450,"child speech, kid speaking",train,6
IaPypzyucq8,100,ocean burbling,train,4
Iag3wmk9Wj4,230,ocean burbling,train,4
IaoN4uzV2Zk,100,"child speech, kid speaking",train,6
Ic2mi7SiCP4,150,driving buses,train,9
Ic68w8NslK0,14,chicken crowing,train,0
Ic68w8NslK0,48,chicken crowing,train,0
IcVIt6e-LLE,560,playing piano,train,3
IdQmWL2jNPU,160,fireworks banging,train,5
Idc_9QMkR54,410,driving buses,train,9
IeeZy1oJmnk,95,police radio chatter,train,8
IeeZy1oJmnk,120,police radio chatter,train,8
IerB57wKkng,30,chicken crowing,train,0
If1yxmaJ14M,170,playing acoustic guitar,test,2
IfzG8Azq1EQ,0,ocean burbling,train,4
IgP-FA06k5o,30,playing piano,train,3
IgYKpvbtKtA,21,chicken crowing,train,0
IgYKpvbtKtA,32,chicken crowing,train,0
Ihl2RcbImDE,40,"child speech, kid speaking",train,6
IhyGVijnRVY,3,police radio chatter,train,8
IiZ3mFhN2oA,20,fireworks banging,train,5
IjHfakNXy0o,20,playing acoustic guitar,train,2
IjSF15tfhfY,10,toilet flushing,train,1
IjVDrK3KeoA,1,chicken crowing,train,0
IjZHZA2azUg,17,basketball bounce,train,7
IjZHZA2azUg,147,basketball bounce,train,7
IkpZCbn0WH4,36,police radio chatter,train,8
IkpZCbn0WH4,71,police radio chatter,train,8
IkrhEhranwI,70,playing piano,train,3
Il5cVNDMDTo,30,chicken crowing,train,0
Il971AKU9PM,30,driving buses,train,9
ImcJwCVBUgo,18,ocean burbling,train,4
InDZQpNyDm0,30,"child speech, kid speaking",train,6
InY1jJVjLIw,70,"child speech, kid speaking",train,6
InuTpES-g5Y,50,playing piano,train,3
IoTYXH50g4Q,520,toilet flushing,train,1
Ip5urApFf9k,30,toilet flushing,train,1
IpB76eTbtKk,290,playing piano,train,3
IptXKPsJ-Dc,386,police radio chatter,train,8
Iq6HNq1s8jM,30,basketball bounce,train,7
IqH1Bf93Lok,22,fireworks banging,train,5
Ir4KZC2XePU,30,driving buses,train,9
IrEHXHpg3-k,30,playing acoustic guitar,train,2
IrEJY7fu2Yg,20,fireworks banging,train,5
IrdJpVDHu64,110,playing piano,train,3
IrnKpQNcCOs,170,ocean burbling,train,4
IsJ_ADCBJWQ,30,playing acoustic guitar,train,2
IsmczKY__Cc,5,basketball bounce,train,7
IuBwY0aYVVA,40,fireworks banging,train,5
IuTzR080G_s,160,playing piano,train,3
IulvYqOsEYE,30,driving buses,train,9
IvBZe8zoVE8,30,driving buses,train,9
IvTDEpabGc8,8,chicken crowing,train,0
IvYuyWDwsPM,30,toilet flushing,train,1
IvcAghx_x7I,0,playing piano,train,3
IwqD859w2_E,30,playing acoustic guitar,test,2
IxRjbdXdOh8,3,driving buses,train,9
Iy5GgtagFlY,73,chicken crowing,train,0
IyH7sxPK--c,40,chicken crowing,train,0
IyL7GafTLfY,30,chicken crowing,test,0
Iya_HdZbjWs,30,playing acoustic guitar,train,2
IyvtpLF6RAg,5,police radio chatter,train,8
IyvtpLF6RAg,108,police radio chatter,train,8
IyxiRouLzh4,190,fireworks banging,train,5
IzR69zyMxq0,440,fireworks banging,train,5
Izf1iZ0VzfI,70,driving buses,train,9
IzwFRT68fAg,170,playing piano,train,3
J-k22a2zDU8,30,playing piano,train,3
J-rU5l41RYo,180,"child speech, kid speaking",train,6
J-u3zLqBIS0,370,driving buses,train,9
J0FVO9_oF30,50,playing piano,train,3
J1KF4NlHN1U,30,playing piano,train,3
J1U6rpGVtAM,10,playing piano,train,3
J1_hSM0BDKI,30,toilet flushing,train,1
J1qHC3I3J2I,140,fireworks banging,train,5
J233LPBqf7E,130,"child speech, kid speaking",train,6
J2LUs-bNZz4,10,fireworks banging,train,5
J2RZRMlRkYU,80,chicken crowing,train,0
J2h-92FiFYU,70,"child speech, kid speaking",train,6
J2oz92oTeKY,30,driving buses,train,9
J3Rxl9txcvo,19,ocean burbling,train,4
J3ia25g2m-I,0,playing piano,train,3
J3jKsmIjMh4,10,chicken crowing,train,0
J3t_9cedmzU,30,playing piano,train,3
J5-PXqVaDmI,30,ocean burbling,train,4
J5uw2cPp8r0,30,driving buses,train,9
J7GIEpmjtRs,60,playing piano,train,3
J7UQcyJYxM8,160,playing piano,train,3
J7a_vW-BIkE,6,basketball bounce,train,7
J7a_vW-BIkE,40,basketball bounce,train,7
J7iGRWvJCsw,30,fireworks banging,train,5
J8X1TuuxBdg,330,driving buses,train,9
J8p6RfVGAQ4,0,ocean burbling,train,4
J8xnnXILOOw,24,toilet flushing,train,1
J9BQVmPJN2E,30,basketball bounce,train,7
J9eq1KW3CPE,10,playing piano,train,3
J9wSm6H7bJY,20,playing piano,train,3
JASd8LaG30k,90,playing piano,train,3
JB9-g2lNSCo,210,playing acoustic guitar,train,2
JBATMe1bnpk,0,ocean burbling,train,4
JBYp4H5iwYY,360,fireworks banging,train,5
JC33o6YxH9c,220,playing piano,train,3
JCP_EoznQqA,81,police radio chatter,train,8
JCqXVFjiHCA,30,chicken crowing,train,0
JDwrWq99f4E,30,playing acoustic guitar,train,2
JE0YVqEPovY,3,basketball bounce,train,7
JEr3vICBkO8,0,"child speech, kid speaking",train,6
JFeN2HZz5Bg,0,playing piano,train,3
JHM9VVXgex8,30,driving buses,train,9
JHo9OhmE5OM,190,playing piano,train,3
JIPcu2ZiLys,39,chicken crowing,train,0
JIjAZsUXbu4,230,playing piano,train,3
JIqYYEj6XDY,30,toilet flushing,train,1
JKaY-ByG2Io,10,toilet flushing,train,1
JKrghKg6UBU,260,ocean burbling,train,4
JKxTwRWJ88c,30,driving buses,train,9
JM4QYZOgdjg,276,police radio chatter,train,8
JMwELk9MHLk,4,chicken crowing,train,0
JN6ZL4q9gcU,60,fireworks banging,train,5
JNbur8UGSQQ,204,basketball bounce,train,7
JNfFI9xHIvU,30,"child speech, kid speaking",train,6
JOJp75EzMXU,160,driving buses,train,9
JOPu8OsYiMM,30,playing piano,train,3
JOc_6ey4_HA,0,ocean burbling,train,4
JOfpm9ALaiI,7,toilet flushing,train,1
JOsOuoONQsk,340,ocean burbling,train,4
JOvfPlZ_IkY,460,playing piano,train,3
JOyDnPX8WRk,350,ocean burbling,train,4
JPIUzrYo9QM,40,toilet flushing,train,1
JPIi79LlJko,30,fireworks banging,train,5
JQ2jMKhxRu4,6,chicken crowing,train,0
JQ_4fYOd-R0,30,toilet flushing,test,1
JQzxOMAwZcU,20,basketball bounce,train,7
JR1oLfljnHQ,103,basketball bounce,train,7
JREshTgJXx0,60,fireworks banging,train,5
JSOwp7wMQic,2,driving buses,train,9
JS_RejRPS2o,41,toilet flushing,train,1
JTm__tsBWZA,3,fireworks banging,train,5
JUCMHtdkU-Q,43,toilet flushing,train,1
JUSHnaGOssw,0,"child speech, kid speaking",train,6
JUrdLLGJ8ls,230,"child speech, kid speaking",train,6
JVOBGoFqi0A,150,ocean burbling,train,4
JVSxERmQQ9k,10,ocean burbling,train,4
JVm4jsUMKEY,0,police radio chatter,train,8
JVm4jsUMKEY,56,police radio chatter,train,8
JVzYYyVqWgU,442,basketball bounce,train,7
JWCNAp853_Y,120,chicken crowing,train,0
JWPec_zT9Pc,59,police radio chatter,train,8
JWPec_zT9Pc,226,police radio chatter,train,8
JWwtj-K_qNU,9,police radio chatter,train,8
JX3RHT3EqXU,420,fireworks banging,train,5
JXmpEFLhr9E,30,fireworks banging,test,5
JYkzSc7HDCI,80,ocean burbling,train,4
JYzentxQJik,140,"child speech, kid speaking",train,6
JZ9jM2yfRuI,94,basketball bounce,train,7
JZZr0UZDvGc,160,"child speech, kid speaking",train,6
JZl7fNQHGIU,140,playing piano,train,3
J_DOMSoxfVY,330,driving buses,train,9
J_EETIMWcmE,50,toilet flushing,train,1
J_k6z7_YVJU,90,playing piano,train,3
J_xNvQUFCJk,30,playing acoustic guitar,train,2
Jb0wes_zvNc,19,police radio chatter,train,8
Jb0wes_zvNc,49,police radio chatter,train,8
JdsgFu5bMvQ,247,police radio chatter,train,8
JdsgFu5bMvQ,439,police radio chatter,train,8
Je7ifz6was4,30,ocean burbling,train,4
JePSGEk2wVs,540,driving buses,train,9
Je_qh9i_Q_o,30,toilet flushing,train,1
JewG9fGeEFY,0,toilet flushing,train,1
Jf4v7WUyfJU,42,chicken crowing,train,0
JfuN9jY3Psg,10,chicken crowing,train,0
JgdVLwOD1to,30,playing piano,train,3
Jgq2N5xKTJE,40,basketball bounce,train,7
JhVGmE8nQPg,30,playing acoustic guitar,train,2
Jh_2HXJJ434,11,chicken crowing,train,0
Jh_2HXJJ434,23,chicken crowing,train,0
JisAf9DgxYY,30,basketball bounce,train,7
Jj3m7cpGP7c,130,playing piano,train,3
JjI6EW_zykA,4,ocean burbling,train,4
Jk-SBbw7Afg,140,driving buses,train,9
Jk5q08w_cGw,30,playing acoustic guitar,train,2
JlCny-fs5-A,17,ocean burbling,train,4
JlaDyxAk0b0,90,police radio chatter,train,8
JlaDyxAk0b0,129,police radio chatter,train,8
JleyETlXL-g,190,playing piano,train,3
JlhqKh92IHk,190,playing piano,train,3
JmMW1frHpik,60,playing acoustic guitar,train,2
JmT56kd04h8,236,basketball bounce,train,7
Jn9r0avp0fY,30,playing piano,train,3
JnRCNQVXxBU,0,fireworks banging,train,5
JoS1w3wS3jk,520,playing acoustic guitar,train,2
JoS3xQPKPwY,40,playing acoustic guitar,train,2
Jp4BuR7ECuo,30,ocean burbling,train,4
JpIDR_o7fGI,37,playing piano,train,3
JpINWEbOWJc,140,"child speech, kid speaking",train,6
Jr60re79KxU,4,basketball bounce,train,7
JrD3mJeqjZc,30,playing acoustic guitar,train,2
JsxLvhJ4P6w,0,chicken crowing,test,0
Jsxc848Rasc,10,chicken crowing,train,0
JtyH9ryCsaQ,13,police radio chatter,train,8
JtyH9ryCsaQ,23,police radio chatter,train,8
JvD3txw0Mp8,108,chicken crowing,train,0
JvD3txw0Mp8,119,chicken crowing,train,0
Jw-K6-Ou7Nw,153,basketball bounce,train,7
JwAhcHHF2qg,30,driving buses,test,9
JwJAh2X6btc,10,chicken crowing,train,0
Jwc6xGZSvxc,102,police radio chatter,train,8
Jwc6xGZSvxc,116,police radio chatter,train,8
JwhuPQxlCpg,30,toilet flushing,test,1
Jww7vPoUmgg,90,ocean burbling,train,4
Jy7FKp8j0VY,430,"child speech, kid speaking",train,6
JyHaRCMbx6A,10,playing piano,train,3
JybtViplPro,20,toilet flushing,train,1
Jyswgt_-XO8,90,playing piano,train,3
JzGTHEQJm5A,70,playing piano,train,3
JzJib8i_kBM,20,fireworks banging,train,5
JzWeUFIiqZA,21,chicken crowing,train,0
K-bzsKCGajc,70,fireworks banging,train,5
K-krra6cxhc,110,chicken crowing,train,0
K-ypigsG9pU,20,fireworks banging,train,5
K0Pvz9iDTEU,564,police radio chatter,train,8
K0Pvz9iDTEU,631,police radio chatter,train,8
K0SPQE_KT7Q,350,"child speech, kid speaking",train,6
K0n0AAv2HDg,30,driving buses,train,9
K2W5rWwtHec,80,"child speech, kid speaking",train,6
K3CenN7d30Y,30,chicken crowing,test,0
K3DHshsRyWE,40,playing piano,train,3
K3Ee09lDEQ0,0,toilet flushing,train,1
K3KsP-m_c5I,160,basketball bounce,train,7
K3KsP-m_c5I,353,basketball bounce,train,7
K3MulqGWnS4,26,police radio chatter,train,8
K3Q8Gi6oPIg,30,chicken crowing,test,0
K42980azFgw,20,fireworks banging,train,5
K49OWIVNULE,220,fireworks banging,test,5
K4P65azBYZA,30,chicken crowing,train,0
K5aJwQ2X2Sc,260,"child speech, kid speaking",test,6
K5exSJ77GIQ,40,playing piano,train,3
K6d9eMxHt4o,40,ocean burbling,train,4
K70NjQUuDzY,56,police radio chatter,train,8
K7bXcSA736Y,240,playing piano,train,3
K7f1QtpdLm8,0,fireworks banging,train,5
K8nH4R3_ylg,10,police radio chatter,train,8
KA0aPcQLEps,27,toilet flushing,train,1
KC8jaHf0YI4,28,police radio chatter,train,8
KCR1NY_Ftkk,60,basketball bounce,train,7
KCXQiUt2w_0,0,driving buses,train,9
KD5w6_kfJgE,60,fireworks banging,train,5
KDJrZirzscw,90,driving buses,train,9
KDSNj69yUDI,20,toilet flushing,train,1
KDczq76HVEM,30,playing acoustic guitar,train,2
KDukMWfQL2Y,28,ocean burbling,train,4
KEHL5XMhgsQ,480,driving buses,train,9
KEeyw8lcPKs,0,basketball bounce,train,7
KEgNNPNYrmk,300,playing piano,train,3
KFDlOg7quMo,150,ocean burbling,train,4
KFEwyHhbbCc,10,ocean burbling,train,4
KGbJxBY-Xpo,0,driving buses,train,9
KGgFq02McUQ,30,fireworks banging,train,5
KHYxlhJVEb4,0,ocean burbling,train,4
KHtiuxSR_xI,210,ocean burbling,train,4
KIJtDaIstrI,70,driving buses,train,9
KIZ-Lds-aZ0,20,playing acoustic guitar,train,2
KIa0xMnogjQ,80,toilet flushing,train,1
KJ6YHuwu_Ms,70,playing acoustic guitar,train,2
KM0plfAvodQ,97,basketball bounce,train,7
KMS92nS846o,8,fireworks banging,train,5
KMYQHYFiGCE,42,police radio chatter,train,8
KMYQHYFiGCE,401,police radio chatter,train,8
KNj5vve6VkA,30,toilet flushing,train,1
KOVw582M79I,220,driving buses,test,9
KR3NxObQexc,111,police radio chatter,train,8
KR3NxObQexc,240,police radio chatter,train,8
KR42f4AZnkw,20,ocean burbling,train,4
KR9-BFXVHks,214,basketball bounce,train,7
KR9-BFXVHks,295,basketball bounce,train,7
KRn0pi_BArA,10,chicken crowing,train,0
KRxV6MHG4ss,20,"child speech, kid speaking",train,6
KS94mkr-RLE,0,playing acoustic guitar,train,2
KSOxq1eovtw,30,"child speech, kid speaking",test,6
KT_rssKutQ4,10,"child speech, kid speaking",train,6
KTdJ6TCmacg,70,toilet flushing,train,1
KUtrHWgNxpM,270,driving buses,train,9
KVDcIgTb48g,224,ocean burbling,train,4
KVH0-xxlBf4,142,police radio chatter,train,8
KVH0-xxlBf4,167,police radio chatter,train,8
